mlb_id,mlb_name,bp_id,fangraphs,fg_RE24,bp_ERA,bp_FIP,fg_xFIP,bp_cFIP,bp_DRA,fg_SIERA
518725,Caleb Gindl,56346,5002,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543376,Caleb Joseph,58842,7087,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
573204,Caleb Thielbar,60922,10078,1.09,5.4,1.1,2.31,94,1.16,1.93
592135,Cam Bedrosian,66930,13360,-7.34,5.4,4.12,4.45,105,5.76,4.12
457727,Cameron Maybin,51988,5223,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
519237,Cameron Rupp,65906,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
408307,Carl Crawford,1037,1201,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
605218,Carl Edwards Jr.,71343,13607,-0.75,3.86,3.38,3.98,105,6.24,4.32
136860,Carlos Beltran,1358,589,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
471911,Carlos Carrasco,47229,6632,12.12,3.63,2.81,2.66,68,3.42,2.74
542266,Carlos Contreras,59122,10386,-1.82,4.82,5.45,6.03,127,4.76,5.63
449786,Carlos Corporan,47301,5587,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
516910,Carlos Frias,56292,3547,-4.59,4.06,4.35,4.27,120,5.22,4.46
460576,Carlos Gomez,47621,4881,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
471865,Carlos Gonzalez,47678,7287,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430961,Carlos Maldonado,38871,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
461791,Carlos Marmol,38974,2790,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
593372,Carlos Martinez,67219,11682,12.9,3.01,3.24,3.28,90,4.31,3.44
519037,Carlos Moncrief,58261,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
451713,Carlos Peguero,52503,8760,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150289,Carlos Pena,1443,934,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
542208,Carlos Perez,59074,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
435041,Carlos Quentin,45468,6274,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
491640,Carlos Rivero,51857,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
607074,Carlos Rodon,70883,16137,0.58,3.75,3.84,4.03,100,4.48,4.2
434563,Carlos Ruiz,42127,2579,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
570560,Carlos Sanchez,66288,11602,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
467793,Carlos Santana,48929,2396,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
448614,Carlos Torres,49107,7624,-7.54,4.68,3.56,3.71,99,4.89,3.58
508892,Carlos Triunfel,56881,193,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453646,Carlos Villanueva,48961,4138,6.55,2.95,3.77,4.06,100,4.06,3.63
407296,Carlos Zambrano,277,305,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
605476,Carson Smith,70812,13172,11.7,2.31,2.09,2.36,66,2.67,2.04
605169,Carter Capps,70434,12803,5.18,1.16,1.13,1.17,47,2.26,0.87
488787,Casey Coleman,58833,8270,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518582,Casey Crosby,57760,5261,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502272,Casey Fien,50215,3926,9.72,3.55,3.42,4.27,96,2.86,3.91
445163,Casey Janssen,46193,7355,-0.36,4.95,4.11,4.6,105,4.19,4.19
543391,Casey Kelly,58343,9174,-7.74,7.94,4.13,4.39,111,7.65,4.5
425773,Casey Kotchman,31601,1930,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
431171,Casey McGehee,48220,6086,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
594987,Casey Sadler,67865,11209,0.52,3.6,4.36,2.62,101,4.94,3.05
489413,Casper Wells,49600,9700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
282332,CC Sabathia,1117,404,-6.03,4.73,4.65,3.99,104,4.85,4.08
501627,Cesar Cabral,50880,6741,0.5,0,4.1,4.13,103,4.15,6.65
514917,Cesar Hernandez,56444,10556,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
285131,Cesar Izturis,364,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
462945,Cesar Jimenez,37513,3762,2.15,3.13,3.16,3.16,92,2.3,2.91
527049,Cesar Puello,58559,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
459987,Cesar Ramos,48736,3357,6.81,2.75,2.99,3.79,97,3.92,3.56
518452,Chad Bettis,65855,10587,5.72,4.23,3.87,3.89,100,3.77,4.08
451532,Chad Billingsley,45503,5842,-8.13,5.84,4.84,4.77,121,6.05,5.04
239795,Chad Durbin,16986,1442,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
429985,Chad Gaudin,35922,1783,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
554432,Chad Jenkins,66215,10326,-0.14,4.91,8.01,7.72,111,6.55,7.01
430589,Chad Qualls,31330,2170,-1.92,4.38,3.49,2.99,93,3.95,2.6
605477,Chad Smith,70900,13604,-5.48,33.75,9.1,11.35,108,26.83,6.89
429710,Chad Tracy,31435,1888,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
592704,Chance Ruffin,67103,11745,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502033,Charles Brewer,59271,9155,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453568,Charlie Blackmon,52804,7859,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518586,Charlie Culberson,55773,3298,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518703,Charlie Furbush,56302,1370,5.69,2.08,3.7,3.9,100,1.68,3.42
489056,Charlie Leesman,58920,9124,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
450203,Charlie Morton,48258,4676,-19.23,4.81,4.22,3.87,108,5.32,3.89
502624,Chase Anderson,59304,6895,-0.59,4.3,4.16,4.17,110,4.23,4.26
488818,Chase d'Arnaud,57774,6652,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
452104,Chase Headley,47736,4720,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
400284,Chase Utley,16632,1679,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
595032,Chase Whitley,67891,10982,2.4,4.19,4.55,4.24,102,5.06,3.97
592741,Chasen Shreve,67118,10855,1.32,3.09,4.89,4.23,103,4.36,3.85
475054,Chaz Roe,48658,9866,3.33,4.14,3.83,3.78,98,4.82,3.62
521428,Che-Hsuan Lin,55964,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
596144,Cheslor Cuthbert,68089,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
547568,Chia-Jen Lo,59469,5440,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425426,Chien-Ming Wang,31803,2074,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
408210,Chone Figgins,876,1580,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502042,Chris Archer,50101,6345,15.57,3.23,2.87,3.01,71,3.09,3.08
605135,Chris Bassitt,69516,12304,2.91,3.56,3.73,4.5,102,4.08,4.39
408052,Chris Bootcheck,31596,1842,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425626,Chris Capuano,16660,1701,-18.23,7.97,5,4.67,110,6.5,4.38
474892,Chris Carter,47236,9911,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
458085,Chris Coghlan,51910,6878,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
499624,Chris Colabello,100145,13051,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
448801,Chris Davis,52253,9272,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
456121,Chris Denorfia,34659,4400,0.09,0,3.16,3.13,102,3.79,-1.42
447736,Chris Dickerson,45408,7095,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
458689,Chris Dominguez,59181,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
543125,Chris Dwyer,59990,10045,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
460269,Chris Gimenez,47575,7324,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
501822,Chris Hatcher,51061,3299,-5.35,3.69,3.42,3.57,90,4.45,2.99
502317,Chris Heisey,50228,3978,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543302,Chris Herrmann,60002,9284,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518790,Chris Heston,59332,10302,-5.31,3.95,4.05,3.98,111,4.69,4.07
455104,Chris Iannetta,46150,8267,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453400,Chris Johnson,52240,1191,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
460092,Chris Leroux,52057,7645,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502029,Chris Marrero,50096,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
455119,Chris Martin,54159,11847,-5.32,5.66,3.64,3.48,97,5.46,3.3
573027,Chris McGuiness,60472,9423,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
429780,Chris Narveson,31392,2141,0.28,4.45,4.94,3.47,100,4.59,3.15
455126,Chris Nelson,48454,8175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
572008,Chris Owings,60931,10030,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
476633,Chris Parmelee,49779,2554,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453198,Chris Perez,51934,5213,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
595371,Chris Rearick,68006,11050,-3.58,12,11.16,3.94,107,19.78,3.79
607068,Chris Reed,70527,12801,-0.27,4.5,3.41,4.86,110,5.9,5.25
434592,Chris Resop,41586,3799,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543734,Chris Rusin,60031,9895,-17.12,5.33,4.73,4.21,113,5.62,4.35
519242,Chris Sale,65751,10603,4.76,3.41,2.7,2.6,62,3.4,2.52
452737,Chris Schwinden,55014,7851,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430965,Chris Snyder,43032,4606,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
455755,Chris Stewart,43258,3878,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
621035,Chris Taylor,100496,13757,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
501957,Chris Tillman,50062,5279,-1.57,4.99,4.42,4.58,107,4.22,4.69
453362,Chris Valaika,52237,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
458690,Chris Volstad,46849,9901,0.84,0,3.16,3.87,106,3.59,2.88
519437,Chris Withrow,57584,7161,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
432934,Chris Young,45140,3196,14.11,3.06,4.49,5.33,112,3.55,5.15
455759,Chris Young,45492,3882,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
548357,Christian Bergman,66039,10925,4.13,4.74,4.26,4.5,110,4.54,4.46
542194,Christian Bethancourt,60747,10028,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518568,Christian Colon,65863,11145,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543184,Christian Friedrich,57866,7942,-5.91,5.25,4.07,4.37,107,4.21,4.2
451600,Christian Garcia,47616,4067,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543877,Christian Vazquez,58767,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
570799,Christian Villanueva,66416,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
572233,Christian Walker,100121,13419,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
592885,Christian Yelich,67156,11477,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453329,Clay Buchholz,47160,3543,12.67,3.26,2.65,3.3,78,3.37,3.35
449060,Clay Rapada,41492,4831,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
477132,Clayton Kershaw,49786,2036,44.63,2.13,2.02,2.09,56,2.16,2.24
489150,Clayton Mortensen,56160,3166,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453385,Clayton Richard,48674,3551,-1.53,3.83,3.61,3.43,110,4.86,3.33
460004,Clete Thomas,49005,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
424324,Cliff Lee,1102,1636,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
460100,Cliff Pennington,48486,3395,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425549,Clint Barmes,32450,1830,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
519208,Clint Robinson,56655,6908,0.51,0,1.16,2.61,101,2.45,1.93
424825,Coco Crisp,1084,1572,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
592102,Cody Allen,68494,12183,9.76,2.99,1.79,2.83,61,3.16,2.36
594736,Cody Anderson,68741,12799,13.08,3.05,4.24,4.58,116,3.57,4.89
605125,Cody Asche,69512,11997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543136,Cody Eppley,57821,9095,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
595235,Cody Hall,68880,12232,-2.14,6.48,4.84,4.49,106,5.01,4.05
592533,Cody Martin,68622,12182,-12.38,7.92,6.15,4.57,112,7.02,4.12
285068,Cody Ransom,17546,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425496,Cody Ross,31746,1760,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
592774,Cody Stanley,67127,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
407890,Colby Lewis,1275,1259,-8.49,4.66,4.15,4.62,98,4.03,4.43
458675,Colby Rasmus,46522,9893,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502676,Cole Figueroa,57837,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
502261,Cole Gillespie,50209,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
430935,Cole Hamels,45534,4972,18.43,3.65,3.48,3.4,86,3.15,3.45
444446,Collin Balester,45673,6883,-5.62,7.47,6.67,6.79,122,6.82,5.78
518577,Collin Cowgill,57755,7250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543521,Collin McHugh,58441,7531,9.51,3.89,3.55,3.91,92,4.02,3.91
518833,Colt Hynes,56482,7560,-1.53,6,2.44,2.96,101,14.66,3.41
543216,Conor Gillaspie,57748,9009,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543377,Corban Joseph,58329,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
543647,Cord Phelps,58541,8631,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446395,Corey Brown,55635,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
572816,Corey Dickerson,66638,10762,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430611,Corey Hart,31370,1945,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446372,Corey Kluber,57424,2429,20.24,3.49,2.94,3.05,72,3.31,2.98
608349,Corey Knebel,70620,15010,5.92,3.22,4.06,3.16,91,4.1,2.85
280061,Corky Miller,790,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
451132,Cory Burns,59165,6620,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518715,Cory Gearrin,56333,7947,1.25,4.91,1.25,1.23,95,-0.51,0.84
458537,Cory Luebke,54103,1984,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543508,Cory Mazzoni,70316,#NAME?,#NAME?,20.77,6.05,#NAME?,114,15.12,#NAME?
474284,Cory Rasmus,49758,2413,-1.87,5.23,4.12,4.05,91,3.86,3.31
605486,Cory Spangenberg,69578,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
460677,Cory Wade,48996,7570,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
444520,Craig Breslow,33059,4363,1.14,4.15,5.24,5.07,113,4.94,4.51
502226,Craig Gentry,50191,9571,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518886,Craig Kimbrel,58350,6655,8.52,2.58,2.71,2.46,71,3.04,2.21
489334,Craig Stammen,46755,7274,1.17,0,3.91,5.36,103,2.15,5.39
542436,Cristhian Adames,59755,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
592200,Curt Casali,70378,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
434158,Curtis Granderson,36252,4747,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
489197,Curtis Partch,57072,1333,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
493137,Daisuke Matsuzaka,39203,7775,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
445612,Dale Thayer,45591,5032,0.03,4.06,4.75,4.88,114,4.65,4.59
648737,Dalier Hinojosa,103731,#NAME?,#NAME?,0.73,3.28,#NAME?,98,2.17,#NAME?
542923,Dallas Beeler,65949,11471,-6.75,9.72,4,5.21,109,8.87,5.19
572971,Dallas Keuchel,60448,9434,37.26,2.48,2.88,2.75,77,2.78,2.84
592647,Dalton Pompey,67078,12797,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
576788,Dan Butler,60379,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
429717,Dan Haren,31384,1757,8.82,3.6,4.64,4.69,118,4.49,4.48
543359,Dan Jennings,58318,8073,-4.99,3.99,3.44,3.62,98,3.63,3.43
430681,Dan Johnson,37587,2167,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
519096,Dan Otero,57047,7385,-13.43,6.75,4.37,3.93,106,5.93,3.72
502130,Dan Runzler,56717,4080,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
573185,Dan Straily,60921,9460,-1.59,5.4,4.6,4.85,103,4.47,4.67
462564,Dan Uggla,44018,3442,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
235095,Dan Wheeler,16310,120,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
445968,Dana Eveland,45525,5508,-2.89,5.4,7.36,5.21,105,12.4,4.79
451773,Dane De La Rosa,53182,10095,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453268,Daniel Bard,55530,7115,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
658135,Daniel Carbonell,105265,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
542289,Daniel Corcino,60753,9266,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543056,Daniel Coulombe,99616,13293,-0.9,5.62,3.45,4.55,112,4.76,4.54
518614,Daniel Descalso,55831,8392,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
571665,Daniel Fields,66533,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
543339,Daniel Hudson,57996,7146,0.38,3.86,3.52,3.61,94,3.99,3.36
445216,Daniel McCutchen,52320,263,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502517,Daniel Murphy,50312,4316,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
537953,Daniel Nava,58488,5450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
596057,Daniel Norris,70778,13475,-2.24,3.75,4.6,4.63,108,4.1,4.44
543706,Daniel Robertson,58869,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
519259,Daniel Schlereth,58643,8739,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
458094,Daniel Stange,51912,9404,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543900,Daniel Webb,65998,10558,-13.61,6.3,5.24,5.39,123,6.22,5.18
595465,Daniel Winkler,68990,12237,-1.35,10.8,18.16,5.19,105,14.33,3.97
592181,Danny Burawa,66945,11397,-3.37,6.23,4.85,3.96,104,4.24,3.63
457760,Danny Dorn,51992,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
518633,Danny Duffy,56197,3542,-1.19,4.08,4.4,4.64,109,4.84,4.63
457787,Danny Espinosa,58917,9219,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543144,Danny Farquhar,57827,8501,-6.6,5.12,4.58,4.02,103,5.22,3.6
543343,Danny Hultzen,70752,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
594940,Danny Muno,68788,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
572066,Danny Reynolds,66584,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
517593,Danny Salazar,56723,5867,14.67,3.45,3.59,3.48,87,3.63,3.39
542454,Danny Santana,59768,10322,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502143,Danny Valencia,50147,6364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
519445,Danny Worth,57586,198,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
435558,Daric Barton,45389,5928,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
445153,Darin Downs,47419,5903,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518991,Darin Mastroianni,56057,7316,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
573131,Darin Ruf,60918,9929,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
516714,Dario Alvarez,55880,14239,-2.71,12.27,11.62,8.12,110,13.23,5.99
503285,Darren O'Day,50555,3321,17.99,1.52,2.46,3.05,66,2.82,2.29
446381,Darwin Barney,57645,2430,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543743,Dave Sappelt,58631,6898,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430911,David Aardsma,45369,1902,-2.22,4.7,4.89,4.2,99,4.44,3.5
458691,David Adams,58003,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
571527,David Buchanan,66513,11176,-24.22,6.99,5.36,4.74,123,7.34,4.91
502304,David Carpenter,50224,3959,-0.56,4.01,5.23,4.99,115,5.31,4.67
518526,David Carpenter,59325,9244,-1.95,7.36,7.53,3.22,99,8.18,2.31
476036,David Cooper,57753,7752,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430203,David DeJesus,31730,1825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
501896,David Freese,51110,9549,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
592341,David Goforth,68560,12166,-0.76,4.01,4.3,3.42,101,5.76,3.35
571735,David Hale,59653,9756,-10.12,6.09,4.77,4.02,105,4.96,4.04
456696,David Hernandez,47804,4259,-1.41,4.28,4.77,4.13,106,5.05,3.47
458589,David Herndon,52023,9264,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
571787,David Holmberg,59663,7725,-11.23,7.62,8.6,6.12,141,7.86,5.89
453307,David Huff,51966,4257,-3.02,9,7.16,4.28,110,10.37,4.05
518953,David Lough,55984,7215,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
451075,David Martinez,48217,8893,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
461815,David Murphy,45458,6035,-6.56,0,60.11,34.42,112,68.24,9.94
120074,David Ortiz,1499,745,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
456102,David Pauley,40843,3625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
444482,David Peralta,52260,2136,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
475479,David Phelps,58268,6316,-7.35,4.5,4.05,4.42,110,4.8,4.49
456034,David Price,54694,3184,35.78,2.45,2.75,3.24,70,2.89,3.27
453515,David Purcey,45607,8360,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502085,David Robertson,57235,8241,-0.76,3.41,2.49,2.27,65,2.78,1.98
543716,David Rollins,68434,11928,-10.05,7.56,4.18,4.19,104,6.33,3.88
424325,David Ross,379,1551,0.94,0,3.16,4.61,107,-1.38,4.48
431151,David Wright,31514,3787,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
493364,Dayan Viciedo,55376,3917,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
542883,Dean Anna,58021,8353,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
543829,Dee Gordon,58880,8203,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
592261,Delino DeShields,66975,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
476454,Dellin Betances,49775,6216,26.35,1.5,2.45,2.41,59,2.13,2.31
430321,Delmon Young,45493,2140,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
452655,Denard Span,46626,8347,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
464426,Denis Phipps,52171,6968,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518618,Derek Dietrich,65867,10542,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502706,Derek Holland,56468,4141,-1.49,4.91,5.27,4.45,107,4.93,4.43
571882,Derek Law,70359,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
519083,Derek Norris,57013,6867,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
501961,Derrick Robinson,50064,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
457775,Desmond Jennings,51994,1965,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
445177,Deunte Heath,53658,7371,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
519023,Devin Mesoraco,56104,5666,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
581527,Devon Travis,100193,13862,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
276547,Dewayne Wise,1023,1554,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
